Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780949720,5,,Aggregated,0.100000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,21,0,30000,28694.014764618518,121.12542500108248,60685.63453100069,289.57142857142856
1780949721,5,,Aggregated,0.100000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,21,0,30000,28694.014764618518,121.12542500108248,60685.63453100069,289.57142857142856
1780949722,5,,Aggregated,0.100000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,22,0,30000,28138.92171686331,121.12542500108248,60685.63453100069,289.1818181818182
1780949723,5,,Aggregated,0.100000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,22,0,30000,28138.92171686331,121.12542500108248,60685.63453100069,289.1818181818182
1780949724,5,,Aggregated,0.100000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,22,0,30000,28138.92171686331,121.12542500108248,60685.63453100069,289.1818181818182
1780949725,5,,Aggregated,0.100000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,22,0,30000,28138.92171686331,121.12542500108248,60685.63453100069,289.1818181818182
1780949726,5,,Aggregated,0.100000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,22,0,30000,28138.92171686331,121.12542500108248,60685.63453100069,289.1818181818182
1780949727,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,24,0,30000,27611.715500541322,121.12542500108248,60685.63453100069,289.75
1780949728,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,24,0,30000,27611.715500541322,121.12542500108248,60685.63453100069,289.75
1780949729,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,24,0,30000,27611.715500541322,121.12542500108248,60685.63453100069,289.75
1780949730,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,24,0,30000,27611.715500541322,121.12542500108248,60685.63453100069,289.75
1780949731,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,24,0,30000,27611.715500541322,121.12542500108248,60685.63453100069,289.75
1780949732,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,24,0,30000,27611.715500541322,121.12542500108248,60685.63453100069,289.75
1780949733,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,60000,61000,61000,61000,61000,61000,61000,24,0,30000,27611.715500541322,121.12542500108248,60685.63453100069,289.75
1780949734,5,,Aggregated,0.300000,0.000000,30000,43000,44000,44000,60000,61000,61000,61000,61000,61000,61000,26,0,30000,27286.60669842289,121.12542500108248,60685.63453100069,290.2307692307692
1780949735,5,,Aggregated,0.300000,0.000000,30000,43000,44000,44000,60000,61000,61000,61000,61000,61000,61000,26,0,30000,27286.60669842289,121.12542500108248,60685.63453100069,290.2307692307692
1780949736,5,,Aggregated,0.300000,0.000000,30000,43000,44000,44000,60000,61000,61000,61000,61000,61000,61000,26,0,30000,27286.60669842289,121.12542500108248,60685.63453100069,290.2307692307692
1780949737,5,,Aggregated,0.300000,0.000000,30000,43000,44000,44000,60000,61000,61000,61000,61000,61000,61000,26,0,30000,27286.60669842289,121.12542500108248,60685.63453100069,290.2307692307692
1780949738,5,,Aggregated,0.300000,0.000000,30000,43000,44000,44000,60000,61000,61000,61000,61000,61000,61000,26,0,30000,27286.60669842289,121.12542500108248,60685.63453100069,290.2307692307692
1780949739,5,,Aggregated,0.300000,0.000000,30000,43000,44000,44000,60000,61000,61000,61000,61000,61000,61000,26,0,30000,27286.60669842289,121.12542500108248,60685.63453100069,290.2307692307692
1780949740,5,,Aggregated,0.300000,0.000000,30000,43000,44000,44000,60000,61000,61000,61000,61000,61000,61000,26,0,30000,27286.60669842289,121.12542500108248,60685.63453100069,290.2307692307692
1780949741,5,,Aggregated,0.200000,0.000000,30000,41000,44000,44000,60000,61000,61000,61000,61000,61000,61000,27,0,30000,27805.336606036653,121.12542500108248,60685.63453100069,289.8888888888889
1780949742,5,,Aggregated,0.200000,0.000000,30000,41000,44000,44000,60000,61000,61000,61000,61000,61000,61000,27,0,30000,27805.336606036653,121.12542500108248,60685.63453100069,289.8888888888889
1780949743,5,,Aggregated,0.200000,0.000000,30000,41000,44000,44000,60000,61000,61000,61000,61000,61000,61000,27,0,30000,27805.336606036653,121.12542500108248,60685.63453100069,289.8888888888889
1780949744,5,,Aggregated,0.300000,0.000000,30000,41000,44000,44000,60000,61000,61000,61000,61000,61000,61000,29,0,30000,25894.903721861636,71.54248999722768,60685.63453100069,291.3448275862069
1780949745,5,,Aggregated,0.300000,0.000000,30000,41000,44000,44000,60000,61000,61000,61000,61000,61000,61000,29,0,30000,25894.903721861636,71.54248999722768,60685.63453100069,291.3448275862069
1780949746,5,,Aggregated,0.300000,0.000000,30000,41000,44000,44000,60000,61000,61000,61000,61000,61000,61000,29,0,30000,25894.903721861636,71.54248999722768,60685.63453100069,291.3448275862069
1780949747,5,,Aggregated,0.300000,0.000000,30000,41000,44000,44000,60000,61000,61000,61000,61000,61000,61000,29,0,30000,25894.903721861636,71.54248999722768,60685.63453100069,291.3448275862069
1780949748,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949749,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949750,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949751,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949752,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949753,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949754,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949755,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949756,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949757,5,,Aggregated,0.300000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,31,0,30000,25215.72995006417,71.54248999722768,60685.63453100069,291.64516129032256
1780949758,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,32,0,30000,25511.40170349958,71.54248999722768,60685.63453100069,291.3125
1780949759,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,32,0,30000,25511.40170349958,71.54248999722768,60685.63453100069,291.3125
1780949760,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,32,0,30000,25511.40170349958,71.54248999722768,60685.63453100069,291.3125
1780949761,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,32,0,30000,25511.40170349958,71.54248999722768,60685.63453100069,291.3125
1780949762,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,32,0,30000,25511.40170349958,71.54248999722768,60685.63453100069,291.3125
1780949763,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,32,0,30000,25511.40170349958,71.54248999722768,60685.63453100069,291.3125
1780949764,5,,Aggregated,0.200000,0.000000,30000,35000,44000,44000,47000,61000,61000,61000,61000,61000,61000,32,0,30000,25511.40170349958,71.54248999722768,60685.63453100069,291.3125
1780949765,5,,Aggregated,0.100000,0.000000,30000,35000,43000,44000,47000,61000,61000,61000,61000,61000,61000,33,0,30000,25148.85346502992,71.54248999722768,60685.63453100069,291.0
1780949766,5,,Aggregated,0.100000,0.000000,30000,35000,43000,44000,47000,61000,61000,61000,61000,61000,61000,33,0,30000,25148.85346502992,71.54248999722768,60685.63453100069,291.0
1780949767,5,,Aggregated,0.100000,0.000000,30000,35000,43000,44000,47000,61000,61000,61000,61000,61000,61000,33,0,30000,25148.85346502992,71.54248999722768,60685.63453100069,291.0
1780949768,5,,Aggregated,0.200000,0.000000,19000,35000,43000,44000,47000,61000,61000,61000,61000,61000,61000,35,0,19000,23716.95966222801,71.54248999722768,60685.63453100069,292.14285714285717
1780949769,5,,Aggregated,0.200000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,37,0,19000,23509.643841972586,71.54248999722768,60685.63453100069,292.35135135135135
1780949770,5,,Aggregated,0.200000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,37,0,19000,23509.643841972586,71.54248999722768,60685.63453100069,292.35135135135135
1780949771,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949772,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949773,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949774,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949775,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949776,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949777,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949778,5,,Aggregated,0.400000,0.000000,19000,35000,41000,44000,47000,61000,61000,61000,61000,61000,61000,38,0,19000,22892.956719631144,71.54248999722768,60685.63453100069,292.8421052631579
1780949779,5,,Aggregated,0.500000,0.000000,19000,35000,42000,44000,47000,61000,61000,61000,61000,61000,61000,39,0,19000,23385.55087625606,71.54248999722768,60685.63453100069,292.53846153846155
1780949780,5,,Aggregated,0.500000,0.000000,19000,35000,42000,44000,47000,61000,61000,61000,61000,61000,61000,39,0,19000,23385.55087625606,71.54248999722768,60685.63453100069,292.53846153846155
1780949781,5,,Aggregated,0.500000,0.000000,19000,35000,42000,44000,47000,61000,61000,61000,61000,61000,61000,39,0,19000,23385.55087625606,71.54248999722768,60685.63453100069,292.53846153846155
1780949782,5,,Aggregated,0.200000,0.000000,19000,35000,42000,44000,47000,61000,61000,61000,61000,61000,61000,40,0,19000,22805.6132777996,71.54248999722768,60685.63453100069,293.0
1780949783,5,,Aggregated,0.200000,0.000000,19000,35000,42000,44000,47000,61000,61000,61000,61000,61000,61000,40,0,19000,22805.6132777996,71.54248999722768,60685.63453100069,293.0
1780949784,5,,Aggregated,0.200000,0.000000,19000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,42,0,17000,21737.247062594954,71.54248999722768,60685.63453100069,293.85714285714283
1780949785,5,,Aggregated,0.200000,0.000000,19000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,42,0,17000,21737.247062594954,71.54248999722768,60685.63453100069,293.85714285714283
1780949786,5,,Aggregated,0.200000,0.000000,19000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,42,0,17000,21737.247062594954,71.54248999722768,60685.63453100069,293.85714285714283
1780949787,5,,Aggregated,0.200000,0.000000,19000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,42,0,17000,21737.247062594954,71.54248999722768,60685.63453100069,293.85714285714283
1780949788,5,,Aggregated,0.400000,0.000000,17000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,43,0,17000,21584.943363185816,71.54248999722768,60685.63453100069,293.5581395348837
1780949789,5,,Aggregated,0.400000,0.000000,17000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,44,0,17000,21117.53047631794,71.54248999722768,60685.63453100069,293.95454545454544
1780949790,5,,Aggregated,0.400000,0.000000,17000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,44,0,17000,21117.53047631794,71.54248999722768,60685.63453100069,293.95454545454544
1780949791,5,,Aggregated,0.400000,0.000000,17000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,44,0,17000,21117.53047631794,71.54248999722768,60685.63453100069,293.95454545454544
1780949792,5,,Aggregated,0.400000,0.000000,17000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,44,0,17000,21117.53047631794,71.54248999722768,60685.63453100069,293.95454545454544
1780949793,5,,Aggregated,0.400000,0.000000,17000,32000,41000,43000,45000,60000,61000,61000,61000,61000,61000,44,0,17000,21117.53047631794,71.54248999722768,60685.63453100069,293.95454545454544
1780949794,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949795,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949796,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949797,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949798,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949799,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949800,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949801,5,,Aggregated,0.400000,0.000000,17000,32000,41000,44000,47000,60000,61000,61000,61000,61000,61000,45,0,17000,21714.155778644224,71.54248999722768,60685.63453100069,293.6666666666667
1780949802,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949803,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949804,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949805,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949806,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949807,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949808,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949814,5,,Aggregated,0.200000,0.000000,17000,32000,41000,43000,47000,60000,61000,61000,61000,61000,61000,46,0,17000,21593.908161891184,71.54248999722768,60685.63453100069,293.39130434782606
1780949815,5,,Aggregated,0.000000,0.000000,17000,35000,42000,44000,48000,60000,61000,61000,61000,61000,61000,47,0,17000,22260.70080310625,71.54248999722768,60685.63453100069,293.1276595744681
1780949816,5,,Aggregated,0.000000,0.000000,17000,35000,42000,44000,48000,60000,61000,61000,61000,61000,61000,47,0,17000,22260.70080310625,71.54248999722768,60685.63453100069,293.1276595744681
1780949817,5,,Aggregated,0.000000,0.000000,17000,35000,42000,44000,48000,60000,61000,61000,61000,61000,61000,47,0,17000,22260.70080310625,71.54248999722768,60685.63453100069,293.1276595744681
1780949818,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,48,0,17000,21801.705335874878,71.54248999722768,60685.63453100069,293.5
1780949819,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,48,0,17000,21801.705335874878,71.54248999722768,60685.63453100069,293.5
1780949820,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,48,0,17000,21801.705335874878,71.54248999722768,60685.63453100069,293.5
1780949821,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,48,0,17000,21801.705335874878,71.54248999722768,60685.63453100069,293.5
1780949822,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,48,0,17000,21801.705335874878,71.54248999722768,60685.63453100069,293.5
1780949823,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,48,0,17000,21801.705335874878,71.54248999722768,60685.63453100069,293.5
1780949824,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,48,0,17000,21801.705335874878,71.54248999722768,60685.63453100069,293.5
1780949825,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949826,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949827,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949828,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949829,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949830,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949831,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949832,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949833,5,,Aggregated,0.200000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,49,0,17000,21889.865430020272,71.54248999722768,60685.63453100069,293.2448979591837
1780949834,5,,Aggregated,0.100000,0.000000,19000,35000,42000,44000,53000,60000,61000,61000,61000,61000,61000,50,0,17000,22650.136568579906,71.54248999722768,60685.63453100069,293.0
1780949835,5,,Aggregated,0.100000,0.000000,19000,35000,42000,44000,53000,60000,61000,61000,61000,61000,61000,50,0,17000,22650.136568579906,71.54248999722768,60685.63453100069,293.0
1780949836,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,51,0,17000,22219.086507411626,71.54248999722768,60685.63453100069,293.3529411764706
1780949837,5,,Aggregated,0.100000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,51,0,17000,22219.086507411626,71.54248999722768,60685.63453100069,293.3529411764706
1780949838,5,,Aggregated,0.200000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,52,0,17000,21796.949896519014,71.54248999722768,60685.63453100069,293.6923076923077
1780949839,5,,Aggregated,0.200000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,52,0,17000,21796.949896519014,71.54248999722768,60685.63453100069,293.6923076923077
1780949840,5,,Aggregated,0.200000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,52,0,17000,21796.949896519014,71.54248999722768,60685.63453100069,293.6923076923077
1780949841,5,,Aggregated,0.200000,0.000000,17000,32000,42000,44000,48000,60000,61000,61000,61000,61000,61000,52,0,17000,21796.949896519014,71.54248999722768,60685.63453100069,293.6923076923077
1780949842,5,,Aggregated,0.300000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,53,0,17000,22027.681152339454,71.54248999722768,60685.63453100069,293.45283018867923
1780949843,5,,Aggregated,0.300000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,53,0,17000,22027.681152339454,71.54248999722768,60685.63453100069,293.45283018867923
1780949844,5,,Aggregated,0.300000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,55,0,17000,21235.713900108844,71.54248999722768,60685.63453100069,294.09090909090907
1780949845,5,,Aggregated,0.300000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,55,0,17000,21235.713900108844,71.54248999722768,60685.63453100069,294.09090909090907
1780949846,5,,Aggregated,0.300000,0.000000,17000,32000,41000,44000,48000,60000,61000,61000,61000,61000,61000,55,0,17000,21235.713900108844,71.54248999722768,60685.63453100069,294.09090909090907
1780949847,5,,Aggregated,0.500000,0.000000,17000,32000,42000,44000,53000,60000,61000,61000,61000,61000,61000,56,0,17000,21796.40979053549,71.54248999722768,60685.63453100069,293.85714285714283
1780949848,5,,Aggregated,0.500000,0.000000,17000,32000,42000,44000,53000,60000,61000,61000,61000,61000,61000,56,0,17000,21796.40979053549,71.54248999722768,60685.63453100069,293.85714285714283
1780949849,5,,Aggregated,0.500000,0.000000,17000,32000,42000,44000,53000,60000,61000,61000,61000,61000,61000,56,0,17000,21796.40979053549,71.54248999722768,60685.63453100069,293.85714285714283
1780949850,5,,Aggregated,0.500000,0.000000,17000,32000,42000,44000,53000,60000,61000,61000,61000,61000,61000,56,0,17000,21796.40979053549,71.54248999722768,60685.63453100069,293.85714285714283
1780949851,5,,Aggregated,0.500000,0.000000,17000,32000,42000,44000,53000,60000,61000,61000,61000,61000,61000,56,0,17000,21796.40979053549,71.54248999722768,60685.63453100069,293.85714285714283
1780949852,5,,Aggregated,0.500000,0.000000,17000,32000,42000,44000,53000,60000,61000,61000,61000,61000,61000,56,0,17000,21796.40979053549,71.54248999722768,60685.63453100069,293.85714285714283
1780949853,5,,Aggregated,0.500000,0.000000,17000,32000,42000,44000,53000,60000,61000,61000,61000,61000,61000,56,0,17000,21796.40979053549,71.54248999722768,60685.63453100069,293.85714285714283
1780949854,5,,Aggregated,0.400000,0.000000,17000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,57,0,17000,22025.32140477169,71.54248999722768,60685.63453100069,293.63157894736844
1780949855,5,,Aggregated,0.400000,0.000000,17000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,57,0,17000,22025.32140477169,71.54248999722768,60685.63453100069,293.63157894736844
1780949856,5,,Aggregated,0.400000,0.000000,17000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,57,0,17000,22025.32140477169,71.54248999722768,60685.63453100069,293.63157894736844
1780949857,5,,Aggregated,0.400000,0.000000,17000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,57,0,17000,22025.32140477169,71.54248999722768,60685.63453100069,293.63157894736844
1780949858,5,,Aggregated,0.400000,0.000000,17000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,57,0,17000,22025.32140477169,71.54248999722768,60685.63453100069,293.63157894736844
1780949859,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949860,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949861,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949862,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949863,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949864,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949865,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949866,5,,Aggregated,0.200000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,58,0,17000,21964.376272051464,71.54248999722768,60685.63453100069,293.41379310344826
1780949867,5,,Aggregated,0.100000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,59,0,18000,22252.752564118386,71.54248999722768,60685.63453100069,293.20338983050846
1780949868,5,,Aggregated,0.100000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,59,0,18000,22252.752564118386,71.54248999722768,60685.63453100069,293.20338983050846
1780949869,5,,Aggregated,0.100000,0.000000,18000,34000,41000,44000,53000,60000,61000,61000,61000,61000,61000,59,0,18000,22252.752564118386,71.54248999722768,60685.63453100069,293.20338983050846
